"sp_id","sp_type","sp_name","sp_key","rgn_type","rgn_id","rgn_name","rgn_key","cntry_id12","rgn_id12","rgn_name12","Shape_Leng","Shape_Area","area_km2","mean"
180,"eez","Finland","FIN","eez",174,"Finland","FIN","FIN",125,"Finland",461.944926853,13.5269198852,79641.3713854,0.0136034431371222
181,"eez","Denmark","DNK","eez",175,"Denmark","DNK","DNK",126,"Denmark",96.8866914685,14.5806760945,100848.713387,0.435148029516191
182,"eez","Germany","DEU","eez",176,"Germany","DEU","DEU",127,"Germany",64.3185898033,7.84360680169,56482.2641824,0.474083672047434
183,"eez","Netherlands","NLD","eez",177,"Netherlands","NLD","NLD",128,"Netherlands",34.6270613564,8.73352793117,64317.391168,0.742444681605147
184,"eez","Poland","POL","eez",178,"Poland","POL","POL",129,"Poland",21.3221139735,4.48420735188,32013.9687605,0.029796116224752
185,"eez","France","FRA","eez",179,"France","FRA","FRA",130,"France",123.03262078,39.996434697,343888.912434,0.817926567535557
186,"eez","United Kingdom","GBR","eez",180,"United Kingdom","GBR","GBR",131,"United Kingdom",325.52013034,106.877486238,725225.9736,0.807284389170862
187,"eez","Ireland","IRL","eez",181,"Ireland","IRL","IRL",132,"Ireland",116.247989962,56.7631619189,427190.77659,0.828158647435197
188,"eez","Spain","ESP","eez",182,"Spain","ESP","ESP",133,"Spain",108.612838753,60.0671535826,555238.864319,0.839167085631878
189,"eez","Portugal","PRT","eez",183,"Portugal","PRT","PRT",134,"Portugal",36.1320835706,32.0745140995,311228.410273,0.85327740057803
190,"eez","Italy","ITA","eez",184,"Italy","ITA","ITA",135,"Italy",145.356757481,56.5027355994,538202.977026,0.85799628119681
191,"eez","Monaco","MCO","eez",185,"Monaco","MCO","MCO",136,"Monaco",1.79038392446,0.0315546116737,284.213722742,0.84038105296211
192,"eez","Montenegro","MNE","eez",186,"Montenegro","MNE","SCG",137,"Serbia and Montenegro",5.74225688754,0.807733116761,7454.44574482,0.859681829195752
193,"eez","Croatia","HRV","eez",187,"Croatia","HRV","HRV",138,"Croatia",71.911221241,6.16377787663,55441.8586117,0.83992524009758
194,"eez","Slovenia","SVN","eez",188,"Slovenia","SVN","SVN",139,"Slovenia",0.921557383755,0.0214799938622,186.335878586,0.839868783950806
195,"eez","Lithuania","LTU","eez",189,"Lithuania","LTU","LTU",140,"Lithuania",7.22786055408,0.87795092592,6141.4689635,0.0219970045455199
196,"eez","Qatar","QAT","eez",190,"Qatar","QAT","QAT",141,"Qatar",16.4921987399,2.86867419292,31857.2048259,0.971493448003116
197,"eez","Iran","IRN","eez",191,"Iran","IRN","IRN",142,"Iran",70.1960358422,14.7773563161,163119.296076,0.919684199879621
198,"eez","Iraq","IRQ","eez",192,"Iraq","IRQ","IRQ",143,"Iraq",2.54115611655,0.0554423975848,593.83621907,0.94820100069046
199,"eez","Guinea Bissau","GNB","eez",193,"Guinea Bissau","GNB","GNB",144,"Guinea-Bissau",39.6811143833,8.74395030971,105838.326757,0.869124752001994
200,"eez","Guinea","GIN","eez",194,"Guinea","GIN","GIN",145,"Guinea",24.9392063767,9.00206321064,109433.955934,0.862804748201264
201,"eez","Ivory Coast","CIV","eez",195,"Ivory Coast","CIV","CIV",146,"Ivory Coast",17.9811386191,14.1350376906,173683.570527,0.864231609442182
202,"eez","Nigeria","NGA","eez",196,"Nigeria","NGA","NGA",147,"Nigeria",40.1133930166,14.7966731279,181654.998703,0.808157327137858
203,"eez","Cameroon","CMR","eez",197,"Cameroon","CMR","CMR",148,"Cameroon",20.2510065771,1.18883416357,14606.5398154,0.647149713983692
204,"eez","Gabon","GAB","eez",198,"Gabon","GAB","GAB",149,"Gabon",31.6542929039,15.6271191335,192005.810849,0.754780288192251
205,"eez","Democratic Republic of the Congo","COD","eez",199,"Democratic Republic of the Congo","COD","COD",150,"Democratic Republic of the Congo",9.0197543869,1.07708370879,13177.0530054,0.76968934326542
206,"eez","Angola","AGO","eez",200,"Angola","AGO","AGO",151,"Angola",44.2221708833,40.7580990919,490735.841203,0.812636286603759
207,"eez","Tanzania","TZA","eez",202,"Tanzania","TZA","TZA",152,"Tanzania",44.0669523766,19.7844337185,241569.066227,0.817043189759171
208,"eez","India","IND","eez",203,"India","IND","IND",153,"India",183.650413738,136.999469551,1628228.57752,0.819621020368018
209,"eez","Bangladesh","BGD","eez",204,"Bangladesh","BGD","BGD",154,"Bangladesh",39.4827366196,7.30938022498,84217.868406,0.786415522663243
210,"eez","Myanmar","MMR","eez",205,"Myanmar","MMR","MMR",155,"Myanmar",159.083142685,43.0088358868,511018.263284,0.795119582289184
211,"eez","Malaysia","MYS","eez",206,"Malaysia","MYS","MYS",156,"Malaysia",134.532956826,36.5936775486,448748.726475,0.835800997810091
212,"eez","Vietnam","VNM","eez",207,"Vietnam","VNM","VNM",157,"Vietnam",142.126937495,53.3543826039,643337.056156,0.83918534481476
213,"eez","Singapore","SGP","eez",208,"Singapore","SGP","SGP",158,"Singapore",3.84026717249,0.0615622476974,757.590408985,0.839868783950806
214,"eez","China","CHN","eez",209,"China","CHN","CHN",159,"China",350.893888942,81.3371305833,875238.695835,0.748690551215544
215,"eez","Japan","JPN","eez",210,"Japan","JPN","JPN",160,"Japan",439.857115816,377.313217992,4026628.9398,0.854505981910592
216,"eez","Kiribati","KIR","eez",212,"Kiribati","KIR","KIR",161,"Kiribati",54.1154369524,85.247345628,1048395.61661,0.808075593732609
217,"eez","Egypt","EGY","eez",214,"Egypt","EGY","EGY",163,"Egypt",80.9978079016,22.2172365027,235847.123629,0.923444939971639
218,"eez","Jordan","JOR","eez",215,"Jordan","JOR","JOR",164,"Jordan",0.505411385551,0.00867904087127,93.3393636752,0.969101130962372
219,"eez","Indonesia","IDN","eez",216,"Indonesia","IDN","IDN",165,"Indonesia",1004.64893065,482.358497043,5908991.84416,0.848483571313798
220,"eez","Canada","CAN","eez",218,"Canada","CAN","CAN",166,"Canada",4618.13852136,1290.71679699,5717751.4023,0.503441383374637
221,"eez","Saint Pierre and Miquelon","SPM","eez",219,"Saint Pierre and Miquelon","SPM","SPM",167,"Saint Pierre and Miquelon",11.1624533642,1.43000010612,12342.3927527,0.595575428761108
222,"eez","Sint-Maarten","SXM","eez",220,"Sint Maarten","SXM","Southern Saint-Martin",94,"Netherlands Caribbean Territories",1.09136783471,0.0421987160329,494.796997225,0.90780353250233
223,"eez","Northern Saint-Martin","MAF","eez",221,"Northern Saint-Martin","MAF","MAF",106,"French Caribbean Territories",4.95784914342,0.456930472713,5357.35853687,0.910009569629704
224,"eez","Sweden","SWE","eez",222,"Sweden","SWE","SWE",168,"Sweden",394.513954826,24.7057841515,155604.629321,0.0517923351780428
225,"eez","Norway","NOR","eez",223,"Norway","NOR","NOR",169,"Norway",924.273859686,201.809423774,930623.848104,0.800223620850424
226,"eez","Svalbard","NOR","eez",223,"Norway","NOR","NOR",169,"Norway",343.58726371,326.914358287,796418.369008,0.740624679262908
227,"eez","Chile","CHL","eez",224,"Chile","CHL","CHL",170,"Chile",1037.88186093,311.253837837,2928837.74393,0.744605243744774
228,"eez","Easter Island","CHL","eez",224,"Chile","CHL","Easter Island",170,"Chile",31.5349905736,65.4315149716,720411.127289,0.773234099922175
229,"eez","Jersey","JEY","eez",227,"Jersey","JEY","JEY",131,"United Kingdom",4.14146261643,0.365002573794,2964.90320749,0.712589263916016
230,"eez","Guernsey","GGY","eez",228,"Guernsey","GGY","GGY",131,"United Kingdom",6.05050437849,1.08089623821,8681.96462443,0.712589263916016
231,"eez","East Timor","TLS","eez",231,"East Timor","TLS","TLS",171,"East Timor",15.6886715232,3.28647083314,39953.1787088,0.873948013838119
232,"eez","Bosnia and Herzegovina","BIH","eez",232,"Bosnia and Herzegovina","BIH","BIH",172,"Bosnia and Herzegovina",0.447887959906,0.00140634528094,12.7566895816,0.851002335548401
233,"eez","Oecussi Ambeno","TLS","eez",237,"Oecussi Ambeno","TLS","Oecussi Ambeno",171,"East Timor",1.88118459269,0.185945785586,2261.03199775,0.873203344478318
234,"eez","Curacao","CW","eez",244,"Curacao","CW","ANT",94,"Netherlands Caribbean Territories",10.3788528926,2.53849754425,30410.64256,0.912883126806219
235,"eez","Bonaire","BQ","eez",245,"Bonaire","BQ","ANT",94,"Netherlands Caribbean Territories",7.13893334967,1.10054376096,13221.203743,0.916433065750361
236,"eez","Brunei","BRN","eez",247,"Brunei","BRN","MYS",156,"Malaysia",8.41651045431,2.07916966415,25475.7604299,0.841399471240222
237,"eez","Saba","BES","eez",248,"Saba","BES","ANT",94,"Netherlands Caribbean Territories",3.88631810184,0.801607622802,9427.59700691,0.903850893747291
238,"eez","Sint-Eustasius","ANT","eez",249,"Sint Eustatius","ANT","ANT",94,"Netherlands Caribbean Territories",2.9990838705,0.189417039881,2228.3708772,0.904352577137304
239,"eez","Aruba","AW","eez",250,"Aruba","AW","ANT",94,"Netherlands Caribbean Territories",8.58080572769,2.10451315557,25197.1650279,0.907207391046243
240,"eez","Martinique","MTQ","eez",140,"Guadeloupe and Martinique","GLP-MTQ","GLP|MTQ",106,"French Caribbean Territories",16.0771739762,3.97997278798,47366.2518206,0.897780617509333
241,"eez","Guadeloupe","GLP","eez",140,"Guadeloupe and Martinique","GLP-MTQ","GLP|MTQ",106,"French Caribbean Territories",18.5070072699,7.67462881365,90532.5621083,0.906464604004859
242,"eez","Puerto Rico of the United States","PRI","eez",116,"Puerto Rico and Virgin Islands of the United States","PRI-VIR","PRI|VIR",84,"USA Caribbean Territories",28.37513297,14.9644675907,175208.19756,0.924643452303457
243,"eez","Virgin Islands of the United States","VIR","eez",116,"Puerto Rico and Virgin Islands of the United States","PRI-VIR","PRI|VIR",84,"USA Caribbean Territories",13.8646351484,3.04556989859,35835.1733807,0.915614411614358
244,"fao","Arctic Sea","XARC","fao",260,"Arctic Sea","XARC","nan",-21474836,"nan",587.625796586,2142.47845572,2532621.47959,0.532234458676641
245,"fao","Atlantic, Northwest","XANW","fao",261,"Atlantic, Northwest","XANW","nan",-21474836,"nan",116.050759594,293.272698354,2637103.6461,0.852647174152182
246,"fao","Atlantic, Northeast","XANE","fao",262,"Atlantic, Northeast","XANE","nan",-21474836,"nan",418.901998195,1182.79780001,5404715.16679,0.827223744369179
247,"fao","Atlantic, Western-Central","XAWC","fao",263,"Atlantic, Western-Central","XAWC","nan",-21474836,"nan",148.341575771,650.718410231,7334676.58292,0.926457062338397
248,"fao","Atlantic, Eastern Central","XAEC","fao",264,"Atlantic, Eastern Central","XAEC","nan",-21474836,"nan",208.328159291,775.528477581,9068853.77324,0.868689274113986
249,"fao","Atlantic, Southwest","XASW","fao",266,"Atlantic, Southwest","XASW","nan",-21474836,"nan",273.006747529,1220.50881254,12331754.0848,0.814161462673452
250,"fao","Atlantic, Southeast","XASE","fao",267,"Atlantic, Southeast","XASE","nan",-21474836,"nan",249.844204295,1450.62355306,14958533.3586,0.764065796888398
251,"fao","Indian Ocean, Western","XIWE","fao",269,"Indian Ocean, Western","XIWE","nan",-21474836,"nan",315.73591529,1554.63504416,17026924.5605,0.846790942660201
252,"fao","Indian Ocean, Eastern","XIEA","fao",270,"Indian Ocean, Eastern","XIEA","nan",-21474836,"nan",320.021839531,2229.63976431,22176645.5941,0.77638211871521
253,"fao","Pacific, Northwest","XPNW","fao",272,"Pacific, Northwest","XPNW","nan",-21474836,"nan",375.612442325,1028.87864111,10286580.6484,0.815508986327196
254,"fao","Pacific, Northeast","XPNE","fao",273,"Pacific, Northeast","XPNE","nan",-21474836,"nan",112.640598189,535.041922324,4585122.90382,0.695389035531924
255,"fao","Pacific, Western Central","XPWC","fao",274,"Pacific, Western Central","XPWC","nan",-21474836,"nan",383.437191521,528.819136162,6338878.42684,0.855702568532699
256,"fao","Pacific, Eastern Central","XPEC","fao",275,"Pacific, Eastern Central","XPEC","nan",-21474836,"nan",488.72564324,2632.21470653,30443297.6551,0.807207001801649
257,"fao","Pacific, Southwest","XPSW","fao",276,"Pacific, Southwest","XPSW","nan",-21474836,"nan",445.734088193,2303.09061116,20307408.6271,0.76302551272265
258,"fao","Pacific, Southeast","XPSE","fao",277,"Pacific, Southeast","XPSE","nan",-21474836,"nan",323.765809842,2419.38085844,24726413.3058,0.716707585754706
