"rgn_id","product","year","tonnes"
5,"ornamentals",1984,2
5,"ornamentals",1985,2.75
5,"ornamentals",1986,2
5,"ornamentals",1987,2
5,"ornamentals",1988,1.25
5,"ornamentals",1989,0
5,"ornamentals",1990,0
5,"ornamentals",1991,0
5,"ornamentals",1992,0
5,"ornamentals",1993,0
5,"ornamentals",1994,0
5,"ornamentals",1995,1
5,"ornamentals",1996,2.25
5,"ornamentals",1997,2.5
5,"ornamentals",1998,4.25
5,"ornamentals",1999,5
5,"ornamentals",2000,4.75
5,"ornamentals",2001,5.75
5,"ornamentals",2002,5.25
5,"ornamentals",2003,4.5
5,"ornamentals",2004,4.25
5,"ornamentals",2005,4
5,"ornamentals",2006,3.75
5,"ornamentals",2007,3.5
5,"ornamentals",2008,3.66666666666667
5,"ornamentals",2009,3.5
5,"shells",1999,179
5,"shells",2000,153.75
5,"shells",2001,154.25
5,"shells",2002,160.25
5,"shells",2003,112.75
5,"shells",2004,140
5,"shells",2005,164.5
5,"shells",2006,184.25
5,"shells",2007,215.25
5,"shells",2008,224.666666666667
5,"shells",2009,238
6,"corals",1998,24.3333333333333
6,"corals",1999,25.5
6,"corals",2000,34
6,"corals",2001,37.75
6,"corals",2002,46.75
6,"corals",2003,47.5
6,"corals",2004,32.75
6,"corals",2005,17
6,"corals",2006,8
6,"corals",2007,0
6,"corals",2008,0
6,"corals",2009,0
6,"shells",2001,4
6,"shells",2002,3
6,"shells",2003,3
6,"shells",2004,5.75
6,"shells",2005,6.25
6,"shells",2006,8.75
6,"shells",2007,12.25
6,"shells",2008,12.6666666666667
6,"shells",2009,18
7,"corals",1998,266
7,"corals",1999,235.25
7,"corals",2000,204
7,"corals",2001,177.25
7,"corals",2002,183.5
7,"corals",2003,218.25
7,"corals",2004,246.25
7,"corals",2005,312.75
7,"corals",2006,369.25
7,"corals",2007,368.75
7,"corals",2008,365.666666666667
7,"corals",2009,350
7,"ornamentals",1996,41.0263279353039
7,"ornamentals",1997,44.9292236068469
7,"ornamentals",1998,30.8187546404993
