"rgn_id","rgn_nam","r2","r1","whence_choice","year","value_num","rgn_id_whence","rgn_nam_whence","value_num_whence"
2,"Christmas Island",53,9,"r2",1978,68286551040,16,"Australia",1.1831e+11
2,"Christmas Island",53,9,"r2",1978,68286551040,162,"New Zealand",18263102080
2,"Christmas Island",53,9,"r2",1979,77565110553,16,"Australia",1.34718e+11
2,"Christmas Island",53,9,"r2",1979,77565110553,162,"New Zealand",20412221106
2,"Christmas Island",53,9,"r2",1980,86355091604,16,"Australia",1.4984e+11
2,"Christmas Island",53,9,"r2",1980,86355091604,162,"New Zealand",22870183208
2,"Christmas Island",53,9,"r2",1981,100430038244,16,"Australia",1.7688e+11
2,"Christmas Island",53,9,"r2",1981,100430038244,162,"New Zealand",23980076488
2,"Christmas Island",53,9,"r2",1982,108807993026,16,"Australia",1.9393e+11
2,"Christmas Island",53,9,"r2",1982,108807993026,162,"New Zealand",23685986052
2,"Christmas Island",53,9,"r2",1983,100471795541,16,"Australia",1.7711e+11
2,"Christmas Island",53,9,"r2",1983,100471795541,162,"New Zealand",23833591082
2,"Christmas Island",53,9,"r2",1984,107419651662,16,"Australia",1.93588e+11
2,"Christmas Island",53,9,"r2",1984,107419651662,162,"New Zealand",21251303324
2,"Christmas Island",53,9,"r2",1985,102404875826,16,"Australia",1.80614e+11
2,"Christmas Island",53,9,"r2",1985,102404875826,162,"New Zealand",24195751652
2,"Christmas Island",53,9,"r2",1986,105983396971.5,16,"Australia",1.81987e+11
2,"Christmas Island",53,9,"r2",1986,105983396971.5,162,"New Zealand",29979793943
2,"Christmas Island",53,9,"r2",1987,114227374320.5,16,"Australia",1.88952e+11
2,"Christmas Island",53,9,"r2",1987,114227374320.5,162,"New Zealand",39502748641
2,"Christmas Island",53,9,"r2",1988,140193066225.5,16,"Australia",2.36169e+11
2,"Christmas Island",53,9,"r2",1988,140193066225.5,162,"New Zealand",44217132451
2,"Christmas Island",53,9,"r2",1989,171376615355,16,"Australia",2.99757e+11
2,"Christmas Island",53,9,"r2",1989,171376615355,162,"New Zealand",42996230710
2,"Christmas Island",53,9,"r2",1990,177978784447,16,"Australia",3.11454e+11
2,"Christmas Island",53,9,"r2",1990,177978784447,162,"New Zealand",44503568894
2,"Christmas Island",53,9,"r2",1991,184007611487,16,"Australia",3.26195e+11
2,"Christmas Island",53,9,"r2",1991,184007611487,162,"New Zealand",41820222974
2,"Christmas Island",53,9,"r2",1992,183174704665.5,16,"Australia",3.25605e+11
2,"Christmas Island",53,9,"r2",1992,183174704665.5,162,"New Zealand",40744409331
2,"Christmas Island",53,9,"r2",1993,179074967219.5,16,"Australia",3.12322e+11
2,"Christmas Island",53,9,"r2",1993,179074967219.5,162,"New Zealand",45827934439
2,"Christmas Island",53,9,"r2",1994,188841192389.5,16,"Australia",3.23419e+11
2,"Christmas Island",53,9,"r2",1994,188841192389.5,162,"New Zealand",54263384779
2,"Christmas Island",53,9,"r2",1995,215695185202,16,"Australia",3.68595e+11
2,"Christmas Island",53,9,"r2",1995,215695185202,162,"New Zealand",62795370404
2,"Christmas Island",53,9,"r2",1996,235385810406.5,16,"Australia",4.01901e+11
2,"Christmas Island",53,9,"r2",1996,235385810406.5,162,"New Zealand",68870620813
2,"Christmas Island",53,9,"r2",1997,250407908025,16,"Australia",4.35891e+11
2,"Christmas Island",53,9,"r2",1997,250407908025,162,"New Zealand",64924816050
2,"Christmas Island",53,9,"r2",1998,227472907126.5,16,"Australia",3.99746e+11
2,"Christmas Island",53,9,"r2",1998,227472907126.5,162,"New Zealand",55199814253
2,"Christmas Island",53,9,"r2",1999,223586521589,16,"Australia",3.89475e+11
2,"Christmas Island",53,9,"r2",1999,223586521589,162,"New Zealand",57698043178
2,"Christmas Island",53,9,"r2",2000,233686874259,16,"Australia",4.15774e+11
2,"Christmas Island",53,9,"r2",2000,233686874259,162,"New Zealand",51599748518
2,"Christmas Island",53,9,"r2",2001,216115490164,16,"Australia",3.79358e+11
2,"Christmas Island",53,9,"r2",2001,216115490164,162,"New Zealand",52872980328
2,"Christmas Island",53,9,"r2",2002,230238472965.5,16,"Australia",3.95013e+11
2,"Christmas Island",53,9,"r2",2002,230238472965.5,162,"New Zealand",65463945931
2,"Christmas Island",53,9,"r2",2003,276598837822,16,"Australia",4.6646e+11
2,"Christmas Island",53,9,"r2",2003,276598837822,162,"New Zealand",86737675644
2,"Christmas Island",53,9,"r2",2004,3.56798e+11,16,"Australia",6.11386e+11
2,"Christmas Island",53,9,"r2",2004,3.56798e+11,162,"New Zealand",1.0221e+11
2,"Christmas Island",53,9,"r2",2005,402690500000,16,"Australia",6.92301e+11
2,"Christmas Island",53,9,"r2",2005,402690500000,162,"New Zealand",1.1308e+11
2,"Christmas Island",53,9,"r2",2006,4.27179e+11,16,"Australia",7.44836e+11
2,"Christmas Island",53,9,"r2",2006,4.27179e+11,162,"New Zealand",1.09522e+11
2,"Christmas Island",53,9,"r2",2007,492170500000,16,"Australia",8.50326e+11
2,"Christmas Island",53,9,"r2",2007,492170500000,162,"New Zealand",1.34015e+11
2,"Christmas Island",53,9,"r2",2008,591748500000,16,"Australia",1.05282e+12
2,"Christmas Island",53,9,"r2",2008,591748500000,162,"New Zealand",1.30677e+11
2,"Christmas Island",53,9,"r2",2009,5.19674e+11,16,"Australia",9.21972e+11
2,"Christmas Island",53,9,"r2",2009,5.19674e+11,162,"New Zealand",1.17376e+11
2,"Christmas Island",53,9,"r2",2010,6.40374e+11,16,"Australia",1.1392e+12
2,"Christmas Island",53,9,"r2",2010,6.40374e+11,162,"New Zealand",1.41548e+11
2,"Christmas Island",53,9,"r2",2011,7.69543e+11,16,"Australia",1.37938e+12
2,"Christmas Island",53,9,"r2",2011,7.69543e+11,162,"New Zealand",1.59706e+11
3,"Norfolk Island",53,9,"r2",1960,12034001424.5,16,"Australia",18582148057
3,"Norfolk Island",53,9,"r2",1960,12034001424.5,162,"New Zealand",5485854792
3,"Norfolk Island",53,9,"r2",1961,12659200524,16,"Australia",19648336880
3,"Norfolk Island",53,9,"r2",1961,12659200524,162,"New Zealand",5670064168
3,"Norfolk Island",53,9,"r2",1962,12976031144.5,16,"Australia",19874566021
3,"Norfolk Island",53,9,"r2",1962,12976031144.5,162,"New Zealand",6077496268
3,"Norfolk Island",53,9,"r2",1963,14067032758.5,16,"Australia",21495128234
3,"Norfolk Island",53,9,"r2",1963,14067032758.5,162,"New Zealand",6638937283
3,"Norfolk Island",53,9,"r2",1964,15515222024.5,16,"Australia",23756299698
3,"Norfolk Island",53,9,"r2",1964,15515222024.5,162,"New Zealand",7274144351
3,"Norfolk Island",53,9,"r2",1965,15793409416.5,16,"Australia",25932355247
3,"Norfolk Island",53,9,"r2",1965,15793409416.5,162,"New Zealand",5654463586
3,"Norfolk Island",53,9,"r2",1966,16556012656.5,16,"Australia",27248292082
3,"Norfolk Island",53,9,"r2",1966,16556012656.5,162,"New Zealand",5863733231
3,"Norfolk Island",53,9,"r2",1967,18168860016,16,"Australia",30376301938
3,"Norfolk Island",53,9,"r2",1967,18168860016,162,"New Zealand",5961418094
3,"Norfolk Island",53,9,"r2",1968,18917435108,16,"Australia",32654272595
3,"Norfolk Island",53,9,"r2",1968,18917435108,162,"New Zealand",5180597621
3,"Norfolk Island",53,9,"r2",1969,21189115581.5,16,"Australia",36616642401
3,"Norfolk Island",53,9,"r2",1969,21189115581.5,162,"New Zealand",5761588762
3,"Norfolk Island",53,9,"r2",1970,41274498824,16,"Australia",41274498824
3,"Norfolk Island",53,9,"r2",1971,26496376050.5,16,"Australia",45151752716
3,"Norfolk Island",53,9,"r2",1971,26496376050.5,162,"New Zealand",7840999385
3,"Norfolk Island",53,9,"r2",1972,30713082088,16,"Australia",51952102804
3,"Norfolk Island",53,9,"r2",1972,30713082088,162,"New Zealand",9474061372
3,"Norfolk Island",53,9,"r2",1973,38203916265.5,16,"Australia",63741191544
3,"Norfolk Island",53,9,"r2",1973,38203916265.5,162,"New Zealand",12666640987
3,"Norfolk Island",53,9,"r2",1974,51318466596,16,"Australia",88856300663
3,"Norfolk Island",53,9,"r2",1974,51318466596,162,"New Zealand",13780632529
3,"Norfolk Island",53,9,"r2",1975,54922761879.5,16,"Australia",97145978424
3,"Norfolk Island",53,9,"r2",1975,54922761879.5,162,"New Zealand",12699545335
3,"Norfolk Island",53,9,"r2",1976,59185077470,16,"Australia",1.04933e+11
3,"Norfolk Island",53,9,"r2",1976,59185077470,162,"New Zealand",13437154940
3,"Norfolk Island",53,9,"r2",1977,62709106157,16,"Australia",1.10188e+11
3,"Norfolk Island",53,9,"r2",1977,62709106157,162,"New Zealand",15230212314
3,"Norfolk Island",53,9,"r2",1978,68286551040,16,"Australia",1.1831e+11
3,"Norfolk Island",53,9,"r2",1978,68286551040,162,"New Zealand",18263102080
3,"Norfolk Island",53,9,"r2",1979,77565110553,16,"Australia",1.34718e+11
3,"Norfolk Island",53,9,"r2",1979,77565110553,162,"New Zealand",20412221106
3,"Norfolk Island",53,9,"r2",1980,86355091604,16,"Australia",1.4984e+11
3,"Norfolk Island",53,9,"r2",1980,86355091604,162,"New Zealand",22870183208
3,"Norfolk Island",53,9,"r2",1981,100430038244,16,"Australia",1.7688e+11
3,"Norfolk Island",53,9,"r2",1981,100430038244,162,"New Zealand",23980076488
3,"Norfolk Island",53,9,"r2",1982,108807993026,16,"Australia",1.9393e+11
3,"Norfolk Island",53,9,"r2",1982,108807993026,162,"New Zealand",23685986052
3,"Norfolk Island",53,9,"r2",1983,100471795541,16,"Australia",1.7711e+11
3,"Norfolk Island",53,9,"r2",1983,100471795541,162,"New Zealand",23833591082
3,"Norfolk Island",53,9,"r2",1984,107419651662,16,"Australia",1.93588e+11
3,"Norfolk Island",53,9,"r2",1984,107419651662,162,"New Zealand",21251303324
3,"Norfolk Island",53,9,"r2",1985,102404875826,16,"Australia",1.80614e+11
3,"Norfolk Island",53,9,"r2",1985,102404875826,162,"New Zealand",24195751652
3,"Norfolk Island",53,9,"r2",1986,105983396971.5,16,"Australia",1.81987e+11
3,"Norfolk Island",53,9,"r2",1986,105983396971.5,162,"New Zealand",29979793943
3,"Norfolk Island",53,9,"r2",1987,114227374320.5,16,"Australia",1.88952e+11
3,"Norfolk Island",53,9,"r2",1987,114227374320.5,162,"New Zealand",39502748641
3,"Norfolk Island",53,9,"r2",1988,140193066225.5,16,"Australia",2.36169e+11
3,"Norfolk Island",53,9,"r2",1988,140193066225.5,162,"New Zealand",44217132451
3,"Norfolk Island",53,9,"r2",1989,171376615355,16,"Australia",2.99757e+11
3,"Norfolk Island",53,9,"r2",1989,171376615355,162,"New Zealand",42996230710
3,"Norfolk Island",53,9,"r2",1990,177978784447,16,"Australia",3.11454e+11
3,"Norfolk Island",53,9,"r2",1990,177978784447,162,"New Zealand",44503568894
3,"Norfolk Island",53,9,"r2",1991,184007611487,16,"Australia",3.26195e+11
3,"Norfolk Island",53,9,"r2",1991,184007611487,162,"New Zealand",41820222974
3,"Norfolk Island",53,9,"r2",1992,183174704665.5,16,"Australia",3.25605e+11
3,"Norfolk Island",53,9,"r2",1992,183174704665.5,162,"New Zealand",40744409331
3,"Norfolk Island",53,9,"r2",1993,179074967219.5,16,"Australia",3.12322e+11
3,"Norfolk Island",53,9,"r2",1993,179074967219.5,162,"New Zealand",45827934439
3,"Norfolk Island",53,9,"r2",1994,188841192389.5,16,"Australia",3.23419e+11
3,"Norfolk Island",53,9,"r2",1994,188841192389.5,162,"New Zealand",54263384779
3,"Norfolk Island",53,9,"r2",1995,215695185202,16,"Australia",3.68595e+11
3,"Norfolk Island",53,9,"r2",1995,215695185202,162,"New Zealand",62795370404
3,"Norfolk Island",53,9,"r2",1996,235385810406.5,16,"Australia",4.01901e+11
3,"Norfolk Island",53,9,"r2",1996,235385810406.5,162,"New Zealand",68870620813
3,"Norfolk Island",53,9,"r2",1997,250407908025,16,"Australia",4.35891e+11
3,"Norfolk Island",53,9,"r2",1997,250407908025,162,"New Zealand",64924816050
3,"Norfolk Island",53,9,"r2",1998,227472907126.5,16,"Australia",3.99746e+11
3,"Norfolk Island",53,9,"r2",1998,227472907126.5,162,"New Zealand",55199814253
3,"Norfolk Island",53,9,"r2",1999,223586521589,16,"Australia",3.89475e+11
3,"Norfolk Island",53,9,"r2",1999,223586521589,162,"New Zealand",57698043178
3,"Norfolk Island",53,9,"r2",2000,233686874259,16,"Australia",4.15774e+11
3,"Norfolk Island",53,9,"r2",2000,233686874259,162,"New Zealand",51599748518
3,"Norfolk Island",53,9,"r2",2001,216115490164,16,"Australia",3.79358e+11
3,"Norfolk Island",53,9,"r2",2001,216115490164,162,"New Zealand",52872980328
3,"Norfolk Island",53,9,"r2",2002,230238472965.5,16,"Australia",3.95013e+11
3,"Norfolk Island",53,9,"r2",2002,230238472965.5,162,"New Zealand",65463945931
3,"Norfolk Island",53,9,"r2",2003,276598837822,16,"Australia",4.6646e+11
3,"Norfolk Island",53,9,"r2",2003,276598837822,162,"New Zealand",86737675644
3,"Norfolk Island",53,9,"r2",2004,3.56798e+11,16,"Australia",6.11386e+11
3,"Norfolk Island",53,9,"r2",2004,3.56798e+11,162,"New Zealand",1.0221e+11
3,"Norfolk Island",53,9,"r2",2005,402690500000,16,"Australia",6.92301e+11
3,"Norfolk Island",53,9,"r2",2005,402690500000,162,"New Zealand",1.1308e+11
3,"Norfolk Island",53,9,"r2",2006,4.27179e+11,16,"Australia",7.44836e+11
3,"Norfolk Island",53,9,"r2",2006,4.27179e+11,162,"New Zealand",1.09522e+11
3,"Norfolk Island",53,9,"r2",2007,492170500000,16,"Australia",8.50326e+11
3,"Norfolk Island",53,9,"r2",2007,492170500000,162,"New Zealand",1.34015e+11
3,"Norfolk Island",53,9,"r2",2008,591748500000,16,"Australia",1.05282e+12
3,"Norfolk Island",53,9,"r2",2008,591748500000,162,"New Zealand",1.30677e+11
3,"Norfolk Island",53,9,"r2",2009,5.19674e+11,16,"Australia",9.21972e+11
3,"Norfolk Island",53,9,"r2",2009,5.19674e+11,162,"New Zealand",1.17376e+11
3,"Norfolk Island",53,9,"r2",2010,6.40374e+11,16,"Australia",1.1392e+12
3,"Norfolk Island",53,9,"r2",2010,6.40374e+11,162,"New Zealand",1.41548e+11
3,"Norfolk Island",53,9,"r2",2011,7.69543e+11,16,"Australia",1.37938e+12
3,"Norfolk Island",53,9,"r2",2011,7.69543e+11,162,"New Zealand",1.59706e+11
4,"Macquarie Island",53,9,"r2",1960,12034001424.5,16,"Australia",18582148057
4,"Macquarie Island",53,9,"r2",1960,12034001424.5,162,"New Zealand",5485854792
4,"Macquarie Island",53,9,"r2",1961,12659200524,16,"Australia",19648336880
4,"Macquarie Island",53,9,"r2",1961,12659200524,162,"New Zealand",5670064168
4,"Macquarie Island",53,9,"r2",1962,12976031144.5,16,"Australia",19874566021
4,"Macquarie Island",53,9,"r2",1962,12976031144.5,162,"New Zealand",6077496268
4,"Macquarie Island",53,9,"r2",1963,14067032758.5,16,"Australia",21495128234
4,"Macquarie Island",53,9,"r2",1963,14067032758.5,162,"New Zealand",6638937283
4,"Macquarie Island",53,9,"r2",1964,15515222024.5,16,"Australia",23756299698
4,"Macquarie Island",53,9,"r2",1964,15515222024.5,162,"New Zealand",7274144351
4,"Macquarie Island",53,9,"r2",1965,15793409416.5,16,"Australia",25932355247
4,"Macquarie Island",53,9,"r2",1965,15793409416.5,162,"New Zealand",5654463586
4,"Macquarie Island",53,9,"r2",1966,16556012656.5,16,"Australia",27248292082
4,"Macquarie Island",53,9,"r2",1966,16556012656.5,162,"New Zealand",5863733231
4,"Macquarie Island",53,9,"r2",1967,18168860016,16,"Australia",30376301938
4,"Macquarie Island",53,9,"r2",1967,18168860016,162,"New Zealand",5961418094
4,"Macquarie Island",53,9,"r2",1968,18917435108,16,"Australia",32654272595
4,"Macquarie Island",53,9,"r2",1968,18917435108,162,"New Zealand",5180597621
4,"Macquarie Island",53,9,"r2",1969,21189115581.5,16,"Australia",36616642401
4,"Macquarie Island",53,9,"r2",1969,21189115581.5,162,"New Zealand",5761588762
4,"Macquarie Island",53,9,"r2",1970,41274498824,16,"Australia",41274498824
4,"Macquarie Island",53,9,"r2",1971,26496376050.5,16,"Australia",45151752716
